User Id,Datetime,Amount
850,08-10-2022 20:55,5623
190,08-10-2022 21:09,278
16,08-10-2022 21:11,3738
508,08-10-2022 21:14,35000
2,08-10-2022 21:15,13000
208,08-10-2022 21:46,10000
157,08-10-2022 21:55,11111
440,08-10-2022 22:32,2000
751,08-10-2022 22:56,3850
558,08-10-2022 23:00,582
710,08-10-2022 23:08,29500
625,08-10-2022 23:11,11422
663,08-10-2022 23:49,4635
547,08-10-2022 23:55,6771
922,08-10-2022 23:58,20000
202,08-10-2022 23:59,19195
920,09-10-2022 00:27,5200
476,09-10-2022 00:30,35000
186,09-10-2022 00:42,5000
541,09-10-2022 00:57,1000
763,09-10-2022 00:58,3500
634,09-10-2022 00:58,288756
435,09-10-2022 01:00,2100
855,09-10-2022 01:08,5000
547,09-10-2022 01:37,36921
824,09-10-2022 01:50,3500
786,09-10-2022 02:06,67000
788,09-10-2022 02:07,27797
884,09-10-2022 02:20,53500
421,09-10-2022 03:00,6200
549,09-10-2022 03:03,13213
804,09-10-2022 03:23,250
688,09-10-2022 03:31,57093
819,09-10-2022 03:35,5500
745,09-10-2022 03:43,118000
114,09-10-2022 03:54,25000
378,09-10-2022 04:06,3000
412,09-10-2022 04:14,4200
934,09-10-2022 04:30,500
888,09-10-2022 04:49,975
502,09-10-2022 04:53,7300
31,09-10-2022 05:11,1822
2,09-10-2022 05:23,11400
852,09-10-2022 05:26,873
440,09-10-2022 05:37,5000
245,09-10-2022 05:44,126000
502,09-10-2022 05:50,6000
336,09-10-2022 06:10,33545
784,09-10-2022 06:14,1500
828,09-10-2022 06:16,6000
625,09-10-2022 06:37,16406
47,09-10-2022 06:48,2300
731,09-10-2022 07:09,10000
39,09-10-2022 07:23,15817
845,09-10-2022 07:28,21000
972,09-10-2022 07:55,500
16,09-10-2022 07:56,5191
226,09-10-2022 08:02,412
11,09-10-2022 08:47,6500
852,09-10-2022 08:53,13150
421,09-10-2022 09:07,22100
785,09-10-2022 09:14,153000
296,09-10-2022 09:47,11900
889,09-10-2022 09:48,5000
202,09-10-2022 09:51,15000
845,09-10-2022 10:02,23190
187,09-10-2022 10:02,10000
980,09-10-2022 10:06,2600
442,09-10-2022 10:39,21308
836,09-10-2022 10:41,10000
435,09-10-2022 10:58,500
664,09-10-2022 11:22,4500
5,09-10-2022 11:22,1500
114,09-10-2022 11:30,10000
795,09-10-2022 11:35,2500
159,09-10-2022 11:39,15000
294,09-10-2022 11:42,128872
565,09-10-2022 12:04,1500
464,09-10-2022 12:17,144162
267,09-10-2022 12:19,12021
980,09-10-2022 12:28,1050
78,09-10-2022 12:29,52500
82,09-10-2022 12:36,10000
18,09-10-2022 13:05,1000
633,09-10-2022 13:31,5098
824,09-10-2022 13:32,4600
412,09-10-2022 13:35,2000
972,09-10-2022 13:49,1800
146,09-10-2022 13:56,17500
786,09-10-2022 14:20,80760
944,09-10-2022 14:23,1000
470,09-10-2022 14:30,3541
920,09-10-2022 14:31,18900
850,09-10-2022 14:33,16276
637,09-10-2022 14:47,13500
448,09-10-2022 14:49,16000
97,09-10-2022 14:52,21000
168,09-10-2022 14:55,1700
946,09-10-2022 15:04,18000
480,09-10-2022 15:10,4330
162,09-10-2022 15:19,75000
384,09-10-2022 15:25,3500
471,09-10-2022 15:37,36000
415,09-10-2022 16:04,700000
71,09-10-2022 16:33,500
795,09-10-2022 16:45,2000
731,09-10-2022 16:50,12000
972,09-10-2022 16:57,500
693,09-10-2022 17:22,42527
805,09-10-2022 17:24,468
421,09-10-2022 17:36,27500
667,09-10-2022 18:19,6072
829,09-10-2022 18:24,11000
164,09-10-2022 18:25,4900
745,09-10-2022 18:56,6000
421,09-10-2022 18:56,3200
125,09-10-2022 18:58,700
754,09-10-2022 19:17,14922
373,09-10-2022 19:28,10100
659,09-10-2022 19:48,5000
309,09-10-2022 19:52,4000
75,09-10-2022 19:57,5000
477,09-10-2022 19:59,20000
16,09-10-2022 20:10,10200
12,09-10-2022 20:17,480
125,09-10-2022 20:53,500
157,09-10-2022 21:01,1100
82,09-10-2022 21:07,24000
16,09-10-2022 21:08,5000
666,09-10-2022 21:19,3000
112,09-10-2022 21:32,33896
836,09-10-2022 21:33,20000
448,09-10-2022 21:38,13600
916,09-10-2022 21:44,1944
989,09-10-2022 21:55,95000
190,09-10-2022 21:57,7256
796,09-10-2022 22:07,5000
934,09-10-2022 22:08,1000
167,09-10-2022 22:31,3000
836,09-10-2022 22:34,8000
408,09-10-2022 22:39,19000
47,09-10-2022 22:41,1990
262,09-10-2022 22:56,500
852,09-10-2022 23:19,6150
985,09-10-2022 23:41,5000
852,09-10-2022 23:49,1445
581,09-10-2022 23:55,12646
407,09-10-2022 23:56,4000
60,10-10-2022 00:23,10000
167,10-10-2022 00:46,3499
936,10-10-2022 00:47,4974
795,10-10-2022 00:59,1000
5,10-10-2022 00:59,4200
421,10-10-2022 01:21,15100
634,10-10-2022 01:22,259116
922,10-10-2022 01:40,60000
790,10-10-2022 01:50,4500
164,10-10-2022 01:54,1400
421,10-10-2022 02:00,5700
390,10-10-2022 02:07,20000
422,10-10-2022 02:16,14800
856,10-10-2022 02:22,21000
97,10-10-2022 02:27,4000
12,10-10-2022 02:43,805
47,10-10-2022 02:47,2000
157,10-10-2022 02:52,22222
749,10-10-2022 02:55,10000
634,10-10-2022 02:56,199043
821,10-10-2022 02:58,3000
987,10-10-2022 03:13,4000
922,10-10-2022 03:42,20000
448,10-10-2022 04:08,37000
502,10-10-2022 04:11,6114
422,10-10-2022 04:19,10000
912,10-10-2022 04:19,688
829,10-10-2022 04:19,11000
183,10-10-2022 04:24,9092
836,10-10-2022 04:38,10000
852,10-10-2022 05:17,1603
828,10-10-2022 05:24,8999
352,10-10-2022 05:30,12000
653,10-10-2022 05:41,38750
649,10-10-2022 05:51,1000
760,10-10-2022 05:53,8400
852,10-10-2022 05:55,2892
934,10-10-2022 06:09,1500
208,10-10-2022 06:16,10928
412,10-10-2022 06:34,1400
365,10-10-2022 07:13,52818
748,10-10-2022 07:13,40000
47,10-10-2022 07:30,1111
634,10-10-2022 07:41,306329
536,10-10-2022 07:44,1100
796,10-10-2022 07:44,14000
601,10-10-2022 08:03,240000
804,10-10-2022 08:05,7394
344,10-10-2022 08:09,150000
852,10-10-2022 08:22,7150
421,10-10-2022 08:23,20500
377,10-10-2022 08:27,15000
11,10-10-2022 08:30,5000
397,10-10-2022 08:50,1500
802,10-10-2022 09:00,39000
509,10-10-2022 09:21,5000
448,10-10-2022 09:38,38200
625,10-10-2022 09:50,30000
407,10-10-2022 10:18,2600
47,10-10-2022 10:19,3000
536,10-10-2022 10:19,4300
754,10-10-2022 10:30,686
790,10-10-2022 10:31,4300
464,10-10-2022 10:36,13000
553,10-10-2022 10:53,6000
612,10-10-2022 10:57,10000
187,10-10-2022 11:03,100
521,10-10-2022 11:07,7500
74,10-10-2022 11:07,9889
723,10-10-2022 11:16,4600
795,10-10-2022 11:26,5000
226,10-10-2022 11:38,1259
604,10-10-2022 11:51,5000
920,10-10-2022 12:16,110950
159,10-10-2022 12:48,8528
157,10-10-2022 13:03,21111
497,10-10-2022 13:07,15793
666,10-10-2022 13:32,2000
826,10-10-2022 13:55,369
112,10-10-2022 14:02,2116
351,10-10-2022 14:47,7104
980,10-10-2022 14:55,5000
440,10-10-2022 15:06,2200
60,10-10-2022 15:15,7000
927,10-10-2022 15:19,9500
637,10-10-2022 15:43,12000
483,10-10-2022 15:43,2903
508,10-10-2022 15:58,50000
474,10-10-2022 16:05,4000
691,10-10-2022 16:10,910
547,10-10-2022 16:13,4000
541,10-10-2022 16:32,1000
162,10-10-2022 16:35,90000
244,10-10-2022 16:38,4000
915,10-10-2022 16:56,45000
125,10-10-2022 17:11,1000
565,10-10-2022 17:18,650
377,10-10-2022 17:23,15000
162,10-10-2022 17:39,50000
907,10-10-2022 18:02,1258
16,10-10-2022 18:09,7500
261,10-10-2022 18:22,2500
497,10-10-2022 18:28,17374
64,10-10-2022 18:40,2000
185,10-10-2022 18:42,1023
796,10-10-2022 19:01,7000
390,10-10-2022 19:19,19000
422,10-10-2022 19:21,10000
548,10-10-2022 19:28,1000
33,10-10-2022 19:30,7000
654,10-10-2022 19:30,5210
972,10-10-2022 19:30,500
78,10-10-2022 19:32,25000
2,10-10-2022 19:38,42000
93,10-10-2022 20:02,10100
142,10-10-2022 20:13,42500
663,10-10-2022 20:19,2471
657,10-10-2022 20:29,8400
852,10-10-2022 20:34,8700
565,10-10-2022 20:36,20000
751,10-10-2022 20:36,1003
47,10-10-2022 20:45,5900
565,10-10-2022 20:52,2000
637,10-10-2022 20:53,10500
344,10-10-2022 20:56,60000
852,10-10-2022 21:00,3902
518,10-10-2022 21:56,6400
187,10-10-2022 21:57,416
114,10-10-2022 22:05,7000
634,10-10-2022 22:19,268398
318,10-10-2022 22:38,4000
460,10-10-2022 22:38,138000
660,10-10-2022 22:51,1000
185,10-10-2022 23:08,1402
148,10-10-2022 23:09,15000
201,10-10-2022 23:10,13275
380,10-10-2022 23:20,7000
548,10-10-2022 23:48,700
353,11-10-2022 00:03,4285
407,11-10-2022 00:11,15000
194,11-10-2022 00:14,15000
583,11-10-2022 00:28,4000
699,11-10-2022 00:46,2000
763,11-10-2022 01:15,1500
162,11-10-2022 01:46,95000
162,11-10-2022 02:02,115000
861,11-10-2022 02:26,90000
518,11-10-2022 02:29,1400
654,11-10-2022 02:44,311
82,11-10-2022 03:01,23500
99,11-10-2022 03:03,320263
587,11-10-2022 03:14,160000
263,11-10-2022 03:35,9899
11,11-10-2022 03:45,3000
920,11-10-2022 03:49,44300
754,11-10-2022 04:01,3545
663,11-10-2022 04:44,3977
795,11-10-2022 04:47,2000
972,11-10-2022 05:15,5500
625,11-10-2022 05:29,39000
649,11-10-2022 05:43,1500
104,11-10-2022 05:50,6000
634,11-10-2022 05:57,267362
599,11-10-2022 05:58,8800
931,11-10-2022 06:03,20000
50,11-10-2022 06:08,3000
634,11-10-2022 06:27,272398
725,11-10-2022 06:32,20000
132,11-10-2022 06:42,11083
373,11-10-2022 06:57,7500
518,11-10-2022 07:11,125
574,11-10-2022 07:48,11600
421,11-10-2022 07:51,5100
415,11-10-2022 08:07,68361
980,11-10-2022 08:07,5000
365,11-10-2022 08:28,30464
907,11-10-2022 08:50,336
517,11-10-2022 08:54,10769
773,11-10-2022 09:27,8594
559,11-10-2022 09:36,80000
218,11-10-2022 09:43,25000
796,11-10-2022 09:44,11500
60,11-10-2022 09:58,20000
47,11-10-2022 10:03,8100
822,11-10-2022 10:04,12225
314,11-10-2022 10:14,5000
82,11-10-2022 10:50,1700
628,11-10-2022 11:04,9999
401,11-10-2022 11:09,8000
234,11-10-2022 11:09,4200
421,11-10-2022 11:35,10000
797,11-10-2022 11:47,4000
39,11-10-2022 11:51,40000
222,11-10-2022 12:17,8034
944,11-10-2022 12:18,1600
164,11-10-2022 12:41,110
987,11-10-2022 12:42,10000
663,11-10-2022 13:02,6536
795,11-10-2022 13:07,6000
162,11-10-2022 13:23,105000
377,11-10-2022 13:24,3850
980,11-10-2022 14:13,2250
78,11-10-2022 14:23,18900
542,11-10-2022 14:31,150
653,11-10-2022 14:36,21000
907,11-10-2022 14:42,1834
471,11-10-2022 14:54,9404
784,11-10-2022 15:14,6000
628,11-10-2022 15:29,4167
922,11-10-2022 15:56,2000
193,11-10-2022 16:09,40000
985,11-10-2022 16:19,4000
299,11-10-2022 16:27,4000
843,11-10-2022 16:28,2000
565,11-10-2022 16:34,125
474,11-10-2022 16:56,41000
60,11-10-2022 17:03,13000
194,11-10-2022 17:14,20000
856,11-10-2022 17:32,10000
672,11-10-2022 17:49,22500
133,11-10-2022 17:50,6000
204,11-10-2022 17:52,4997
421,11-10-2022 18:20,6600
309,11-10-2022 18:30,3000
907,11-10-2022 19:03,1886
980,11-10-2022 19:15,4300
836,11-10-2022 19:17,15000
581,11-10-2022 19:22,54285
760,11-10-2022 19:24,12250
580,11-10-2022 19:43,8225
31,11-10-2022 19:59,943
972,11-10-2022 20:19,1000
2,11-10-2022 20:23,120000
39,11-10-2022 20:33,15500
663,11-10-2022 20:36,11717
196,11-10-2022 21:10,15000
411,11-10-2022 21:11,290000
422,11-10-2022 21:29,5000
12,11-10-2022 21:31,650
559,11-10-2022 21:48,3000
47,11-10-2022 21:50,2633
944,11-10-2022 22:11,1500
962,11-10-2022 22:19,8945
179,11-10-2022 22:39,70000
32,11-10-2022 22:41,300
618,11-10-2022 22:47,15000
819,11-10-2022 22:56,11000
936,11-10-2022 23:14,5206
157,11-10-2022 23:18,24444
51,11-10-2022 23:28,17900
502,11-10-2022 23:32,6050
920,12-10-2022 00:23,9500
518,12-10-2022 00:24,100
850,12-10-2022 00:34,35000
448,12-10-2022 00:46,39000
16,12-10-2022 00:48,11365
493,12-10-2022 00:52,68500
240,12-10-2022 01:03,4000
11,12-10-2022 01:07,2500
99,12-10-2022 01:23,462661
654,12-10-2022 01:51,7881
47,12-10-2022 01:55,1882
795,12-10-2022 01:59,2600
313,12-10-2022 02:05,3000
77,12-10-2022 02:10,15000
663,12-10-2022 02:20,23980
183,12-10-2022 02:59,11000
164,12-10-2022 03:05,5200
634,12-10-2022 03:10,163124
653,12-10-2022 03:10,17000
936,12-10-2022 03:25,15230
888,12-10-2022 03:28,1899
934,12-10-2022 03:41,2000
515,12-10-2022 03:49,85000
898,12-10-2022 04:01,3876
836,12-10-2022 04:14,30000
819,12-10-2022 04:40,1000
934,12-10-2022 05:10,1000
754,12-10-2022 05:28,13128
633,12-10-2022 05:50,5000
461,12-10-2022 06:33,6000
64,12-10-2022 06:36,1600
762,12-10-2022 06:42,9000
786,12-10-2022 07:13,140000
786,12-10-2022 07:29,80000
731,12-10-2022 07:35,10000
31,12-10-2022 07:38,1200
826,12-10-2022 07:54,2528
565,12-10-2022 07:57,600
922,12-10-2022 08:03,20000
174,12-10-2022 08:13,4797
518,12-10-2022 08:18,500
902,12-10-2022 08:23,7000
753,12-10-2022 08:32,10000
245,12-10-2022 08:36,58000
739,12-10-2022 09:14,23500
245,12-10-2022 09:18,100000
412,12-10-2022 09:24,2300
852,12-10-2022 09:27,5650
828,12-10-2022 09:34,9499
740,12-10-2022 09:35,1200
390,12-10-2022 09:36,5000
907,12-10-2022 09:43,1884
754,12-10-2022 09:44,24558
333,12-10-2022 09:51,4450
421,12-10-2022 10:13,4600
336,12-10-2022 10:14,15000
829,12-10-2022 10:19,27000
292,12-10-2022 10:25,2943
795,12-10-2022 10:39,4000
162,12-10-2022 10:42,100000
445,12-10-2022 10:55,6054
435,12-10-2022 11:54,1400
448,12-10-2022 12:14,20000
133,12-10-2022 12:25,6800
47,12-10-2022 12:42,1320
934,12-10-2022 12:43,1000
667,12-10-2022 13:16,3291
373,12-10-2022 13:18,20000
979,12-10-2022 13:27,10000
980,12-10-2022 13:32,5900
854,12-10-2022 13:33,2457
31,12-10-2022 13:40,1300
164,12-10-2022 13:53,5016
322,12-10-2022 13:54,9150
435,12-10-2022 14:07,1200
468,12-10-2022 14:08,14000
264,12-10-2022 14:18,5000
850,12-10-2022 14:22,2000
790,12-10-2022 14:28,5500
936,12-10-2022 14:33,5533
788,12-10-2022 14:52,9144
190,12-10-2022 15:24,10452
653,12-10-2022 15:26,29000
786,12-10-2022 16:02,80000
47,12-10-2022 16:17,9462
805,12-10-2022 16:41,3000
47,12-10-2022 16:47,6000
597,12-10-2022 16:48,1975
949,12-10-2022 17:00,65000
508,12-10-2022 17:02,12000
885,12-10-2022 17:12,9500
754,12-10-2022 17:24,14090
936,12-10-2022 17:25,8756
836,12-10-2022 18:01,15000
517,12-10-2022 18:09,12016
670,12-10-2022 18:28,3000
445,12-10-2022 18:38,6800
421,12-10-2022 18:39,20000
296,12-10-2022 18:44,7500
796,12-10-2022 18:57,3000
137,12-10-2022 18:58,10000
5,12-10-2022 19:09,1500
915,12-10-2022 19:51,20000
934,12-10-2022 19:56,1500
9,12-10-2022 19:57,10640
78,12-10-2022 20:18,27000
634,12-10-2022 20:46,293907
980,12-10-2022 20:48,600
78,12-10-2022 20:50,10000
816,12-10-2022 20:56,19000
992,12-10-2022 21:00,109688
888,12-10-2022 21:16,7000
114,12-10-2022 21:17,10000
785,12-10-2022 21:53,155000
408,12-10-2022 22:09,25000
625,12-10-2022 23:03,15000
795,12-10-2022 23:17,1500
633,13-10-2022 00:21,17000
913,13-10-2022 00:44,30014
380,13-10-2022 00:55,5000
412,13-10-2022 00:58,4000
139,13-10-2022 01:06,8000
167,13-10-2022 01:18,2000
365,13-10-2022 01:30,47016
748,13-10-2022 01:35,20000
412,13-10-2022 01:49,2700
682,13-10-2022 01:50,121000
422,13-10-2022 01:51,10000
536,13-10-2022 02:00,3800
47,13-10-2022 03:29,3555
190,13-10-2022 03:39,9000
213,13-10-2022 03:46,7400
972,13-10-2022 03:53,600
383,13-10-2022 04:04,5000
920,13-10-2022 04:09,4000
258,13-10-2022 04:09,4000
518,13-10-2022 04:12,1400
992,13-10-2022 04:28,25000
190,13-10-2022 04:51,8040
60,13-10-2022 06:03,8000
922,13-10-2022 06:11,4000
634,13-10-2022 06:21,278369
850,13-10-2022 06:40,19000
825,13-10-2022 06:45,1450
634,13-10-2022 06:47,129233
852,13-10-2022 07:00,2720
208,13-10-2022 07:04,175000
691,13-10-2022 07:14,500
912,13-10-2022 07:22,1354
972,13-10-2022 07:23,1100
784,13-10-2022 07:27,1200
559,13-10-2022 07:33,20000
788,13-10-2022 07:51,30000
502,13-10-2022 08:03,15532
474,13-10-2022 08:16,4000
920,13-10-2022 08:26,52450
920,13-10-2022 08:52,11700
843,13-10-2022 08:58,12000
666,13-10-2022 09:01,2000
78,13-10-2022 09:14,59000
137,13-10-2022 09:27,25000
889,13-10-2022 09:27,4000
691,13-10-2022 09:37,2500
612,13-10-2022 09:56,7175
45,13-10-2022 09:56,26000
194,13-10-2022 09:58,15000
742,13-10-2022 10:05,32000
308,13-10-2022 10:13,10000
612,13-10-2022 10:15,10000
99,13-10-2022 10:32,25452
309,13-10-2022 10:37,3000
985,13-10-2022 10:39,18000
168,13-10-2022 10:51,20000
980,13-10-2022 10:52,850
296,13-10-2022 11:45,12232
164,13-10-2022 11:51,4500
538,13-10-2022 11:58,8558
889,13-10-2022 12:25,7500
31,13-10-2022 12:45,4000
93,13-10-2022 13:09,18000
615,13-10-2022 13:20,1000
615,13-10-2022 13:35,1000
841,13-10-2022 13:47,6000
667,13-10-2022 14:01,3026
884,13-10-2022 14:05,58400
273,13-10-2022 14:16,8839
980,13-10-2022 14:36,3000
944,13-10-2022 14:46,1000
852,13-10-2022 14:56,6150
749,13-10-2022 14:58,20000
421,13-10-2022 14:59,8200
47,13-10-2022 15:46,7000
78,13-10-2022 15:55,10000
142,13-10-2022 16:03,43400
208,13-10-2022 16:07,10000
518,13-10-2022 16:18,1828
59,13-10-2022 16:20,7423
827,13-10-2022 16:30,2000
536,13-10-2022 16:41,4120
164,13-10-2022 16:50,5000
190,13-10-2022 16:56,4000
365,13-10-2022 17:15,12522
194,13-10-2022 17:43,10000
78,13-10-2022 18:02,20000
989,13-10-2022 18:14,16000
521,13-10-2022 18:15,10000
449,13-10-2022 19:11,16159
809,13-10-2022 19:14,2500
93,13-10-2022 19:20,77000
716,13-10-2022 19:22,6000
553,13-10-2022 19:50,9000
264,13-10-2022 19:51,3500
699,13-10-2022 19:59,6500
898,13-10-2022 20:10,3844
852,13-10-2022 20:12,8850
518,13-10-2022 20:20,3000
509,13-10-2022 20:20,3449
760,13-10-2022 20:21,22000
637,13-10-2022 20:29,5000
888,13-10-2022 20:30,1075
836,13-10-2022 20:39,20000
342,13-10-2022 20:51,4000
567,13-10-2022 21:02,4266
468,13-10-2022 21:03,5000
157,13-10-2022 21:28,17777
537,13-10-2022 21:51,40000
740,13-10-2022 21:58,47380
907,13-10-2022 22:01,1784
45,13-10-2022 22:11,5000
390,13-10-2022 22:13,22000
845,13-10-2022 22:16,39740
992,13-10-2022 22:29,80000
790,13-10-2022 22:36,3700
634,13-10-2022 22:38,285394
164,13-10-2022 23:04,4950
946,13-10-2022 23:27,35000
74,13-10-2022 23:34,1200
82,13-10-2022 23:39,66000
657,14-10-2022 00:10,3595
351,14-10-2022 00:39,2317
370,14-10-2022 00:40,20000
421,14-10-2022 00:52,37100
422,14-10-2022 00:57,1000
625,14-10-2022 01:09,8000
884,14-10-2022 01:18,62500
637,14-10-2022 01:25,8000
82,14-10-2022 02:16,24000
82,14-10-2022 02:25,23200
246,14-10-2022 02:31,11000
412,14-10-2022 02:45,2000
296,14-10-2022 03:07,20000
200,14-10-2022 03:08,10000
441,14-10-2022 03:11,11000
19,14-10-2022 03:14,16000
852,14-10-2022 03:20,3769
920,14-10-2022 03:28,4300
836,14-10-2022 03:31,10000
564,14-10-2022 03:49,10843
78,14-10-2022 03:50,32000
82,14-10-2022 03:52,6000
47,14-10-2022 03:56,3555
850,14-10-2022 03:57,2500
168,14-10-2022 04:05,8000
164,14-10-2022 04:29,1815
972,14-10-2022 04:56,2000
915,14-10-2022 05:22,50000
380,14-10-2022 05:23,5000
369,14-10-2022 05:27,32000
845,14-10-2022 05:33,36000
47,14-10-2022 05:37,2700
335,14-10-2022 05:46,20000
763,14-10-2022 06:01,4200
11,14-10-2022 06:19,6000
637,14-10-2022 06:34,3400
927,14-10-2022 06:42,9999
292,14-10-2022 06:47,5893
852,14-10-2022 07:00,2144
99,14-10-2022 07:01,66151
45,14-10-2022 07:02,16000
673,14-10-2022 07:06,300
497,14-10-2022 07:31,16671
634,14-10-2022 07:55,100000
2,14-10-2022 08:00,46689
185,14-10-2022 08:03,1000
920,14-10-2022 08:13,16000
145,14-10-2022 08:45,24000
106,14-10-2022 08:51,5500
852,14-10-2022 08:58,5050
246,14-10-2022 09:07,3000
843,14-10-2022 09:13,12000
318,14-10-2022 09:17,1500
740,14-10-2022 09:36,25000
137,14-10-2022 09:37,30000
822,14-10-2022 09:51,6265
31,14-10-2022 10:08,4663
654,14-10-2022 10:12,8255
840,14-10-2022 10:20,18500
464,14-10-2022 11:07,116790
795,14-10-2022 11:08,4000
795,14-10-2022 11:09,500
179,14-10-2022 11:10,5000
508,14-10-2022 11:12,30000
353,14-10-2022 11:13,2000
234,14-10-2022 11:22,3000
518,14-10-2022 11:36,1550
663,14-10-2022 11:44,12023
634,14-10-2022 11:54,202296
412,14-10-2022 12:02,4300
934,14-10-2022 12:15,500
852,14-10-2022 12:17,6200
888,14-10-2022 13:09,5799
973,14-10-2022 13:12,25000
441,14-10-2022 13:33,12000
373,14-10-2022 13:51,30000
200,14-10-2022 14:03,92000
64,14-10-2022 14:19,6100
625,14-10-2022 15:10,20800
153,14-10-2022 15:33,5000
985,14-10-2022 16:20,13000
688,14-10-2022 16:22,52860
365,14-10-2022 16:52,11649
12,14-10-2022 16:56,2010
141,14-10-2022 17:09,34877
201,14-10-2022 17:29,999
565,14-10-2022 18:41,4188
72,14-10-2022 18:42,3000
47,14-10-2022 18:46,7700
309,14-10-2022 18:48,6000
555,14-10-2022 19:48,11000
980,14-10-2022 19:55,4200
365,14-10-2022 20:07,24791
93,14-10-2022 20:24,31000
654,14-10-2022 20:28,6518
852,14-10-2022 20:39,5350
571,14-10-2022 20:48,7398
85,14-10-2022 20:56,7250
139,14-10-2022 21:04,11000
468,14-10-2022 21:13,5000
599,14-10-2022 21:31,15000
985,14-10-2022 21:35,15000
403,14-10-2022 21:45,15000
790,14-10-2022 22:16,2400
795,14-10-2022 22:19,1000
659,14-10-2022 22:34,4000
763,14-10-2022 22:41,2000
272,14-10-2022 23:43,24133
342,15-10-2022 00:08,9000
790,15-10-2022 00:09,7200
540,15-10-2022 00:40,33069
854,15-10-2022 00:46,18000
47,15-10-2022 01:06,1800
792,15-10-2022 01:06,10000
795,15-10-2022 01:15,8000
852,15-10-2022 01:26,5200
508,15-10-2022 01:33,10000
99,15-10-2022 01:53,240324
309,15-10-2022 01:53,4500
78,15-10-2022 02:01,20000
577,15-10-2022 02:01,19895
884,15-10-2022 02:03,62000
309,15-10-2022 02:12,3000
599,15-10-2022 02:26,9350
599,15-10-2022 02:50,7670
980,15-10-2022 02:51,2300
421,15-10-2022 03:22,23600
888,15-10-2022 03:22,2300
45,15-10-2022 03:25,15000
31,15-10-2022 03:34,3200
453,15-10-2022 03:39,5448
989,15-10-2022 03:47,95000
920,15-10-2022 03:56,31200
978,15-10-2022 04:03,28001
920,15-10-2022 04:10,90350
9,15-10-2022 04:17,15580
11,15-10-2022 04:31,7000
16,15-10-2022 04:46,10000
920,15-10-2022 04:51,4400
289,15-10-2022 04:54,5000
517,15-10-2022 04:57,7000
676,15-10-2022 05:04,9000
47,15-10-2022 05:07,4255
920,15-10-2022 05:12,6600
187,15-10-2022 05:17,3000
246,15-10-2022 05:23,11500
548,15-10-2022 05:28,2200
435,15-10-2022 06:07,1000
634,15-10-2022 06:08,289124
296,15-10-2022 06:41,235
417,15-10-2022 06:50,4000
796,15-10-2022 06:53,6000
912,15-10-2022 07:01,460
532,15-10-2022 07:03,9999
888,15-10-2022 07:20,2106
739,15-10-2022 07:27,55000
795,15-10-2022 07:32,12000
845,15-10-2022 07:37,23670
159,15-10-2022 07:48,10000
691,15-10-2022 08:02,5000
726,15-10-2022 08:13,6000
944,15-10-2022 08:17,700
146,15-10-2022 08:30,10000
850,15-10-2022 08:54,2000
518,15-10-2022 09:08,5000
934,15-10-2022 09:34,900
488,15-10-2022 09:54,30000
797,15-10-2022 10:01,4000
851,15-10-2022 10:06,8900
987,15-10-2022 10:43,6500
829,15-10-2022 10:56,5000
179,15-10-2022 11:31,12000
765,15-10-2022 12:21,15000
829,15-10-2022 12:40,30000
318,15-10-2022 13:13,4000
967,15-10-2022 13:55,4276
978,15-10-2022 14:08,23500
754,15-10-2022 14:09,495
270,15-10-2022 14:13,250
467,15-10-2022 14:39,28000
2,15-10-2022 14:45,110000
540,15-10-2022 14:46,150500
597,15-10-2022 14:55,1411
372,15-10-2022 14:56,4000
200,15-10-2022 15:28,421000
934,15-10-2022 15:29,1500
164,15-10-2022 16:01,5000
634,15-10-2022 16:09,326204
369,15-10-2022 16:11,200343
292,15-10-2022 16:39,3850
201,15-10-2022 16:47,10025
483,15-10-2022 16:59,3897
845,15-10-2022 17:18,18670
717,15-10-2022 17:26,18000
916,15-10-2022 17:33,3392
2,15-10-2022 17:38,2762
574,15-10-2022 17:50,21500
238,15-10-2022 18:00,85000
509,15-10-2022 18:12,6000
691,15-10-2022 18:32,5150
677,15-10-2022 18:35,5000
185,15-10-2022 18:36,2000
873,15-10-2022 18:37,2000
318,15-10-2022 18:44,1000
78,15-10-2022 19:03,32000
754,15-10-2022 19:22,9703
824,15-10-2022 19:47,6000
421,15-10-2022 19:54,6900
5,15-10-2022 20:03,1500
82,15-10-2022 20:12,37120
164,15-10-2022 20:39,9100
60,15-10-2022 21:09,3000
509,15-10-2022 21:12,7000
309,15-10-2022 21:40,9700
927,15-10-2022 21:53,5100
763,15-10-2022 21:56,642
571,15-10-2022 22:05,9300
380,15-10-2022 22:16,500
792,15-10-2022 22:39,2511
548,15-10-2022 23:02,1000
47,15-10-2022 23:38,4099
187,15-10-2022 23:41,12000
377,15-10-2022 23:43,7000
164,15-10-2022 23:44,5200
440,15-10-2022 23:54,8600
272,15-10-2022 23:55,6334
37,16-10-2022 00:46,3021
602,16-10-2022 00:48,34046
439,16-10-2022 00:54,72972
856,16-10-2022 00:57,30000
421,16-10-2022 01:18,10000
412,16-10-2022 01:47,2000
472,16-10-2022 01:51,200
985,16-10-2022 01:53,15000
142,16-10-2022 02:02,18000
565,16-10-2022 02:26,1878
164,16-10-2022 02:49,5700
880,16-10-2022 02:53,40000
850,16-10-2022 03:06,9777
82,16-10-2022 03:23,23320
